LATITUDE,LONGITUDE,FIRE_SIZE,date
33.52638889,-108.45861111,9.8,05-2007
41.89166667,-100.33055556,0.1,05-2007
35.21027778,-83.485,10.0,04-2007
33.34277778,-79.86694444,11.3,05-2007
33.04972222,-79.77083333,4.6,05-2007
47.92527778,-91.915,0.1,04-2007
33.68777778,-108.49111111,0.1,05-2007
35.10361111,-111.59611111,0.25,04-2007
35.14416667,-111.63333333,0.1,05-2007
35.03916667,-111.72944444,0.25,05-2007
35.53166667,-118.64777778,0.25,03-2007
35.13416667,-83.25166667,30.0,04-2007
34.64777778,-85.21416667,4.0,04-2007
35.12305556,-83.26666667,1.0,04-2007
48.47166667,-116.86916667,0.1,04-2007
35.27472222,-83.28722222,10.0,04-2007
47.91,-92.02,0.25,05-2007
40.95027778,-122.43333333,0.1,05-2007
34.61333333,-85.09,4.0,05-2007
47.04638889,-94.56611111,0.1,05-2007
41.27527778,-105.45944444,0.1,05-2007
43.7325,-85.88861111,2.0,05-2007
43.82,-85.80083333,1.0,05-2007
47.89972222,-91.83305556,0.1,05-2007
47.31916667,-120.74083333,0.01,05-2007
44.165,-103.34055556,0.1,05-2007
41.25027778,-121.935,0.1,04-2007
33.52222222,-108.52583333,0.1,05-2007
34.85027778,-83.99638889,2.8,04-2007
34.71111111,-84.91166667,0.1,04-2007
31.48555556,-92.50861111,57.0,03-2007
34.61166667,-84.00194444,4.2,05-2007
34.62,-84.00694444,3.5,05-2007
34.58333333,-84.08888889,3.2,04-2007
34.86138889,-83.70277778,25.5,04-2007
34.69305556,-83.92416667,197.2,04-2007
44.01277778,-121.39583333,0.1,05-2007
44.05944444,-121.40333333,0.5,05-2007
41.41666667,-122.00194444,0.1,05-2007
35.745,-82.22694444,1.5,04-2007
35.83583333,-82.1125,6.0,05-2007
36.16083333,-82.20222222,0.5,05-2007
43.53361111,-86.13611111,35.0,03-2007
34.22555556,-94.77944444,2.0,04-2007
34.14333333,-94.63861111,315.0,04-2007
34.07805556,-94.65222222,33.0,04-2007
34.09944444,-94.67111111,4.0,04-2007
34.11916667,-94.69222222,15.0,04-2007
34.11916667,-94.69777778,17.0,04-2007
41.16666667,-122.285,0.01,05-2007
36.88055556,-90.49694444,3.0,05-2007
43.76527778,-85.64555556,2.0,04-2007
44.14666667,-100.40861111,0.1,04-2007
34.24222222,-117.87027778,0.1,04-2007
34.23111111,-117.79194444,0.5,05-2007
34.71527778,-93.68833333,7.8,05-2007
47.3425,-94.20722222,0.1,05-2007
44.44,-104.14305556,1.85,05-2007
44.5775,-83.64666667,4.0,04-2007
35.26138889,-82.59333333,15.0,04-2007
35.07666667,-82.99277778,10.0,04-2007
44.58361111,-83.58111111,0.1,05-2007
44.29222222,-83.57138889,0.1,05-2007
35.30916667,-83.28833333,4.0,04-2007
44.46555556,-83.59444444,1.0,05-2007
35.11416667,-83.34222222,2.0,04-2007
44.41277778,-83.34861111,0.1,05-2007
35.26722222,-83.05611111,300.0,04-2007
35.17888889,-83.57722222,0.5,04-2007
34.83416667,-94.23166667,18.0,04-2007
35.0425,-83.24277778,3.0,04-2007
34.69111111,-85.18777778,0.05,05-2007
43.9675,-103.3475,0.1,03-2007
44.37416667,-103.64,1.09,05-2007
44.09527778,-103.48083333,0.1,05-2007
45.54916667,-105.98388889,0.2,05-2007
45.30111111,-106.15694444,2.5,05-2007
39.73805556,-120.61,0.1,05-2007
36.7875,-84.39777778,10.0,05-2007
36.95416667,-84.47861111,2.0,05-2007
33.86388889,-108.40861111,0.1,05-2007
37.7675,-92.07611111,1212.0,04-2007
43.95527778,-103.62666667,20.0,05-2007
29.18638889,-81.89027778,259.0,02-2007
29.015,-81.635,0.1,03-2007
33.84555556,-108.96861111,0.1,05-2007
35.24472222,-83.92138889,6.0,05-2007
43.96972222,-103.45861111,0.1,05-2007
33.49388889,-108.25138889,0.4,05-2007
47.44861111,-94.56472222,0.1,05-2007
33.59722222,-117.42222222,0.1,04-2007
44.42638889,-121.08444444,0.1,05-2007
30.23583333,-82.42555556,0.4,03-2007
43.6875,-103.79055556,0.1,05-2007
34.285,-118.29,15.0,04-2007
29.1225,-81.67722222,1.2,02-2007
29.01222222,-81.80722222,0.1,02-2007
28.98944444,-81.65555556,4.0,01-2007
40.72916667,-121.48972222,3.5,05-2007
47.59361111,-93.95611111,3.0,05-2007
47.58611111,-93.68666667,0.2,05-2007
41.38555556,-122.4525,0.01,05-2007
47.35638889,-94.14138889,0.5,05-2007
41.15055556,-122.30222222,0.01,05-2007
47.59472222,-93.65444444,0.1,05-2007
35.24361111,-112.19555556,0.1,03-2007
35.21111111,-111.51222222,0.1,04-2007
35.23277778,-111.72916667,1.0,04-2007
35.23444444,-111.72722222,0.25,05-2007
29.37222222,-81.81944444,0.1,02-2007
29.37694444,-81.81722222,0.2,02-2007
29.2175,-81.76888889,0.1,02-2007
29.23666667,-81.76888889,0.1,02-2007
29.34638889,-81.8125,0.1,02-2007
29.27527778,-81.86833333,0.2,04-2007
29.15305556,-81.8475,0.1,04-2007
35.32361111,-111.52472222,0.1,05-2007
36.87,-84.36805556,0.25,04-2007
29.04555556,-81.65194444,5.0,03-2007
36.87944444,-84.55111111,55.0,04-2007
29.38,-81.77833333,21.0,04-2007
34.5325,-111.32666667,0.1,05-2007
35.33055556,-111.56416667,0.1,05-2007
29.10972222,-81.60222222,11.0,03-2007
35.18888889,-111.3875,0.1,05-2007
34.70083333,-111.09555556,0.1,05-2007
35.35722222,-111.54611111,0.1,05-2007
35.42138889,-111.49611111,0.5,05-2007
35.33416667,-111.52222222,0.1,05-2007
29.03333333,-81.78472222,2.0,04-2007
35.35694444,-111.48194444,0.25,05-2007
29.15944444,-81.54194444,2.9,03-2007
35.52861111,-111.39361111,0.1,05-2007
41.15111111,-122.30083333,0.01,05-2007
33.9225,-108.91166667,0.5,05-2007
43.88166667,-103.5075,0.2,05-2007
48.33194444,-115.50055556,0.1,05-2007
48.40805556,-115.54444444,0.1,05-2007
48.4475,-115.69694444,0.1,05-2007
48.43194444,-115.25694444,7.7,05-2007
43.68972222,-103.91722222,0.1,05-2007
34.51055556,-93.81138889,3.0,04-2007
33.85055556,-108.64861111,0.1,05-2007
39.43777778,-122.94055556,0.1,05-2007
34.01083333,-108.64972222,0.25,05-2007
41.3175,-122.05111111,0.1,05-2007
34.00305556,-108.42083333,3.9,05-2007
33.73888889,-109.015,0.25,05-2007
34.46888889,-85.27388889,3.0,05-2007
38.52138889,-79.09916667,185.0,05-2007
46.00555556,-117.70944444,0.5,05-2007
46.0025,-117.70916667,0.2,05-2007
44.03333333,-103.66638889,0.1,05-2007
34.83694444,-111.57444444,0.2,05-2007
35.03805556,-111.36833333,0.1,05-2007
35.09111111,-111.42527778,0.1,05-2007
35.04944444,-111.38666667,0.1,05-2007
35.06444444,-111.49166667,0.1,05-2007
34.81555556,-111.52888889,0.1,05-2007
35.02194444,-111.44583333,0.5,05-2007
35.08555556,-111.67666667,0.25,05-2007
34.88638889,-111.68111111,0.1,05-2007
34.90333333,-111.45944444,0.1,05-2007
44.28388889,-124.11027778,0.1,05-2007
41.71277778,-121.81194444,0.5,05-2007
47.58388889,-93.59027778,0.1,05-2007
34.04444444,-110.96083333,0.1,05-2007
34.06444444,-110.98777778,0.1,04-2007
34.11138889,-111.22,6.6,04-2007
34.42583333,-111.11277778,0.75,05-2007
34.48444444,-111.26472222,0.1,05-2007
34.42944444,-111.1025,1.0,05-2007
41.26888889,-122.38361111,0.01,06-2007
34.57305556,-111.23138889,0.5,05-2007
34.08194444,-111.35611111,0.1,05-2007
33.99194444,-111.37861111,0.1,05-2007
33.96277778,-111.32444444,0.1,06-2007
34.31166667,-118.08444444,0.1,05-2007
35.32277778,-79.95277778,0.25,05-2007
47.63777778,-90.86,0.1,05-2007
35.30777778,-82.74222222,1.5,04-2007
34.26166667,-118.38694444,20.0,05-2007
35.41,-82.74194444,0.5,05-2007
34.61277778,-85.07055556,45.0,05-2007
38.27666667,-86.59527778,0.5,05-2007
34.52083333,-118.09444444,51.0,04-2007
42.8375,-112.18027778,0.1,04-2007
44.1425,-86.1225,24.0,05-2007
44.22277778,-85.90361111,0.1,05-2007
33.84527778,-111.4675,0.1,04-2007
44.35833333,-86.11083333,0.2,05-2007
35.69777778,-93.95222222,0.1,04-2007
33.67194444,-111.49638889,0.2,04-2007
44.08138889,-103.50055556,0.2,04-2007
33.54722222,-111.64805556,0.1,04-2007
33.64861111,-108.87361111,0.25,06-2007
47.29444444,-94.11722222,22.6,04-2007
33.77111111,-111.49222222,0.3,04-2007
43.76083333,-85.76111111,0.1,06-2007
33.65083333,-111.56055556,0.1,05-2007
43.75861111,-85.73611111,2.0,06-2007
33.67027778,-111.50888889,0.1,05-2007
33.54916667,-111.5675,0.5,05-2007
34.40055556,-111.53277778,0.1,04-2007
34.39694444,-111.52194444,0.25,04-2007
37.83416667,-120.0925,0.5,05-2007
34.31444444,-110.95888889,0.2,04-2007
34.4125,-111.49361111,0.1,04-2007
43.53583333,-115.29833333,4.5,05-2007
34.53277778,-85.0825,153.0,05-2007
34.38416667,-111.27083333,1.1,05-2007
43.74555556,-121.92444444,0.1,06-2007
34.74277778,-111.27777778,1.0,05-2007
34.40194444,-111.29527778,0.25,05-2007
34.49,-111.32416667,0.3,05-2007
34.37972222,-111.11305556,0.5,05-2007
34.41305556,-111.54333333,0.2,05-2007
43.15777778,-122.45611111,0.2,06-2007
43.14666667,-122.45138889,1.0,06-2007
40.1825,-120.91611111,0.2,06-2007
45.07,-119.36611111,0.1,06-2007
40.11861111,-121.00416667,0.1,05-2007
40.15555556,-121.15277778,0.25,05-2007
34.51472222,-112.23388889,0.1,05-2007
44.01166667,-103.38611111,0.1,05-2007
44.42916667,-103.97361111,1.5,05-2007
44.26722222,-103.93194444,0.01,05-2007
47.34083333,-94.20583333,0.1,06-2007
44.25166667,-103.91805556,0.01,05-2007
39.48416667,-121.21694444,0.1,05-2007
34.66527778,-111.96444444,0.1,05-2007
44.01,-103.85166667,6.0,05-2007
39.51666667,-121.18333333,0.01,05-2007
34.525,-112.53611111,0.1,05-2007
34.45722222,-112.46861111,0.1,01-2007
39.54388889,-121.14638889,1.0,05-2007
34.44555556,-112.03,0.2,05-2007
34.84944444,-112.24861111,0.1,03-2007
44.07805556,-103.55777778,0.55,06-2007
34.29472222,-111.12333333,5.0,05-2007
34.37194444,-111.16611111,0.1,05-2007
34.11416667,-111.2625,5.5,05-2007
47.89722222,-91.83027778,0.25,05-2007
36.88916667,-84.27111111,0.01,06-2007
37.24055556,-83.50138889,80.0,03-2007
39.3325,-123.025,1.2,06-2007
43.69472222,-103.76194444,1.0,05-2007
47.94666667,-91.90277778,0.1,05-2007
47.745,-91.40944444,1.2,05-2007
34.32222222,-111.22583333,0.2,05-2007
41.85194444,-123.02944444,0.1,04-2007
33.47277778,-111.53694444,0.1,05-2007
34.25888889,-111.14361111,16.0,05-2007
33.46638889,-111.47861111,0.1,05-2007
34.20944444,-111.32083333,3.2,05-2007
33.57583333,-111.53083333,0.1,05-2007
33.575,-111.52611111,0.1,05-2007
33.72944444,-111.50694444,0.1,05-2007
44.27333333,-86.14222222,0.1,06-2007
44.25166667,-85.95138889,0.1,06-2007
33.68416667,-111.52583333,0.1,05-2007
44.19083333,-85.80055556,0.1,06-2007
44.76777778,-85.93722222,3.0,06-2007
33.28861111,-111.26166667,1.0,06-2007
34.27416667,-111.30888889,0.1,05-2007
34.27277778,-111.30722222,0.1,05-2007
34.14972222,-111.31583333,0.75,05-2007
31.36027778,-111.01083333,4044.0,05-2007
33.50083333,-108.6875,2.3,04-2007
40.00194444,-122.70277778,0.01,05-2007
43.86583333,-104.05055556,0.1,05-2007
40.91722222,-122.4,0.25,04-2007
40.73527778,-123.46888889,0.1,03-2007
35.90888889,-111.90277778,3.0,05-2007
46.27166667,-117.55555556,0.1,06-2007
36.02916667,-112.22583333,0.7,05-2007
35.97555556,-112.22194444,0.1,05-2007
39.69138889,-106.59583333,0.1,05-2007
35.96083333,-112.1025,0.2,06-2007
39.69138889,-106.6125,0.1,05-2007
39.34694444,-106.67888889,0.5,05-2007
44.39305556,-103.91444444,0.5,05-2007
32.99805556,-79.75277778,79.0,04-2007
33.2175,-79.81194444,2.0,05-2007
35.31972222,-111.95138889,0.3,04-2007
35.1925,-112.15833333,0.25,04-2007
35.26361111,-112.26388889,1.1,05-2007
42.32944444,-112.36833333,0.1,05-2007
36.94277778,-90.615,9.5,06-2007
36.94833333,-90.61444444,12.5,06-2007
44.48888889,-111.25611111,0.1,05-2007
39.77694444,-120.59138889,0.9,05-2007
43.21305556,-111.06333333,0.1,06-2007
35.91555556,-106.32694444,0.1,05-2007
35.91972222,-106.37055556,0.1,06-2007
38.62638889,-119.71388889,0.25,06-2007
44.44333333,-83.3875,0.5,05-2007
36.9525,-90.60194444,6.0,06-2007
34.81305556,-84.70111111,1.0,05-2007
36.95222222,-90.595,3.5,06-2007
36.845,-90.3075,3.5,06-2007
39.86972222,-120.73166667,0.25,05-2007
34.75694444,-84.6375,965.0,05-2007
34.42416667,-85.17277778,42.95,05-2007
36.72388889,-84.34555556,46.0,05-2007
39.55027778,-120.75416667,5.0,01-2007
44.93194444,-123.91388889,0.1,05-2007
43.54416667,-103.52194444,0.1,05-2007
39.01722222,-120.76583333,0.1,01-2007
39.04111111,-120.58027778,0.1,02-2007
39.285,-120.85111111,3.0,02-2007
34.83833333,-84.69805556,3.4,05-2007
35.86666667,-108.44833333,0.25,06-2007
33.75888889,-108.49083333,7.8,06-2007
34.83833333,-84.69277778,39.0,06-2007
34.86361111,-84.52083333,0.1,06-2007
44.16916667,-85.76027778,0.2,06-2007
40.14583333,-120.86111111,0.1,06-2007
44.09916667,-85.97222222,0.1,06-2007
48.27611111,-115.43833333,0.1,06-2007
34.8575,-84.50361111,0.1,06-2007
34.9875,-84.4875,0.1,06-2007
32.90027778,-107.74638889,0.1,06-2007
43.78222222,-103.71194444,0.1,05-2007
43.68055556,-115.30027778,0.25,06-2007
45.18944444,-118.60666667,0.25,06-2007
43.48333333,-115.30833333,0.1,06-2007
45.65916667,-118.16611111,4.0,06-2007
48.45444444,-117.02333333,0.1,06-2007
45.33527778,-114.42,0.5,06-2007
40.855,-121.44611111,0.25,06-2007
34.47916667,-118.29694444,3.0,05-2007
34.57583333,-118.38277778,0.1,05-2007
34.49055556,-117.93305556,0.1,05-2007
34.48833333,-118.36611111,0.1,05-2007
36.23472222,-121.48722222,0.1,04-2007
34.64111111,-118.74805556,0.1,05-2007
34.50222222,-119.35027778,0.2,04-2007
35.66027778,-121.22,2.1,04-2007
38.69277778,-119.67055556,0.25,05-2007
47.89138889,-90.4925,0.01,05-2007
34.12638889,-108.42083333,22.0,05-2007
33.87,-108.90361111,0.5,06-2007
48.06888889,-90.81138889,75484.0,05-2007
34.25805556,-110.84055556,0.1,05-2007
34.62472222,-85.22333333,20.0,05-2007
34.70416667,-85.05555556,0.25,06-2007
38.30888889,-120.22722222,0.01,06-2007
36.97222222,-88.02416667,4.0,06-2007
32.92277778,-105.54472222,0.1,05-2007
45.10166667,-119.19166667,0.1,06-2007
45.06638889,-119.19694444,0.1,06-2007
32.88277778,-105.78944444,0.1,06-2007
38.98027778,-119.88111111,0.25,06-2007
39.99888889,-120.98138889,0.1,06-2007
41.05027778,-122.40055556,0.8,06-2007
38.83027778,-119.77027778,9.0,03-2007
45.85138889,-121.8525,0.1,06-2007
47.34305556,-114.97083333,0.2,04-2007
48.74333333,-116.4175,4.6,05-2007
36.225,-121.76638889,2.0,04-2007
47.84972222,-90.82694444,0.1,06-2007
47.08861111,-114.74416667,0.3,06-2007
34.60194444,-119.34055556,7.0,04-2007
48.72083333,-116.48277778,0.1,06-2007
47.38,-115.38611111,0.3,06-2007
36.54111111,-105.55694444,0.1,06-2007
47.27333333,-114.825,0.5,05-2007
41.27055556,-105.42388889,0.01,06-2007
34.56777778,-119.95194444,0.1,05-2007
36.36111111,-121.795,1.3,05-2007
36.35583333,-121.81194444,0.6,05-2007
36.36666667,-121.79388889,18.1,05-2007
36.875,-82.44166667,0.1,06-2007
33.52833333,-108.55833333,4.2,06-2007
47.08555556,-114.31,0.1,05-2007
47.02138889,-114.37777778,0.25,04-2007
47.69638889,-90.74694444,0.25,05-2007
36.87055556,-82.46166667,0.1,06-2007
35.17138889,-112.46916667,0.1,05-2007
35.24305556,-112.36111111,0.1,05-2007
41.13527778,-122.53388889,1.0,06-2007
34.70416667,-85.045,2.02,06-2007
34.56888889,-85.24694444,4.0,06-2007
44.28555556,-115.455,0.1,06-2007
35.30138889,-111.46416667,0.1,05-2007
35.31111111,-111.40027778,0.1,05-2007
36.70888889,-84.44638889,28.0,06-2007
35.33527778,-111.50388889,0.1,05-2007
35.34138889,-111.50916667,0.1,05-2007
35.33138889,-111.49694444,0.1,05-2007
35.24416667,-111.52388889,0.1,05-2007
33.04916667,-108.53055556,0.1,06-2007
35.27694444,-111.36138889,0.25,06-2007
34.82694444,-119.05972222,3.9,02-2007
35.33333333,-111.53611111,0.1,06-2007
35.14305556,-111.64916667,2.0,06-2007
34.83361111,-119.05805556,0.1,04-2007
35.24944444,-111.5125,18.0,06-2007
34.13388889,-111.33166667,0.1,06-2007
40.6375,-120.775,0.1,05-2007
40.41833333,-123.235,1.0,05-2007
41.88333333,-122.78416667,0.75,05-2007
40.40638889,-123.20944444,0.1,05-2007
38.40638889,-119.14611111,0.1,06-2007
39.28527778,-120.82527778,0.5,04-2007
34.10805556,-111.35611111,0.1,06-2007
39.66861111,-120.27472222,0.16,04-2007
39.36916667,-120.18555556,0.1,05-2007
39.36833333,-120.16083333,0.25,05-2007
39.39,-120.14805556,0.25,05-2007
39.49638889,-120.78388889,3.0,05-2007
39.42583333,-123.01861111,12.3,06-2007
45.90638889,-112.37888889,0.1,06-2007
46.17861111,-111.89694444,0.4,06-2007
47.24916667,-93.84722222,0.1,06-2007
40.27194444,-123.44861111,0.5,05-2007
39.77777778,-120.49666667,0.2,06-2007
39.97083333,-120.4075,0.1,06-2007
43.58944444,-103.12138889,2.18,06-2007
39.85777778,-120.65638889,0.1,05-2007
39.75472222,-120.49583333,0.25,05-2007
39.93027778,-120.6675,0.1,05-2007
39.88305556,-120.11166667,0.2,06-2007
39.86944444,-120.44444444,67.0,05-2007
40.83361111,-121.12916667,0.25,06-2007
38.18583333,-119.96722222,0.01,05-2007
33.94888889,-111.42027778,0.1,06-2007
43.14916667,-122.45166667,0.1,06-2007
33.98666667,-111.38222222,0.2,06-2007
45.74777778,-118.10138889,0.25,06-2007
45.87166667,-117.94333333,0.25,06-2007
44.43916667,-104.15277778,3.0,05-2007
45.58888889,-118.04277778,0.1,06-2007
46.105,-117.425,0.1,06-2007
44.12166667,-115.40555556,0.1,06-2007
44.21472222,-115.36305556,0.1,06-2007
36.40444444,-106.67666667,0.5,06-2007
39.64777778,-106.36916667,0.1,06-2007
36.39861111,-106.02444444,0.1,06-2007
39.45861111,-107.02638889,0.1,06-2007
39.34333333,-106.96333333,0.1,06-2007
36.66638889,-105.58416667,0.1,06-2007
35.03166667,-111.44111111,0.1,05-2007
36.68472222,-105.64361111,0.1,06-2007
34.96888889,-111.50777778,0.1,05-2007
34.97611111,-111.68638889,0.1,06-2007
37.83638889,-106.3875,0.2,06-2007
34.96777778,-111.69638889,0.2,06-2007
34.92722222,-111.56416667,0.3,06-2007
38.765,-108.63138889,0.1,05-2007
38.23861111,-107.52805556,0.1,06-2007
38.24083333,-107.51222222,0.1,06-2007
38.23805556,-107.52888889,0.1,06-2007
48.29972222,-115.45638889,0.1,06-2007
36.81138889,-84.3975,0.25,06-2007
38.55027778,-78.66555556,0.6,06-2007
32.99666667,-108.32388889,1.0,05-2007
32.82722222,-108.01527778,0.25,06-2007
43.91055556,-103.42361111,0.1,06-2007
35.83194444,-106.39472222,0.25,06-2007
35.95222222,-105.81277778,0.33,06-2007
44.08583333,-103.33555556,0.1,06-2007
47.96333333,-91.78027778,0.1,06-2007
48.89694444,-115.06138889,0.1,06-2007
44.56638889,-118.7,0.1,06-2007
44.26555556,-118.88222222,4.5,05-2007
44.64277778,-118.42944444,0.75,06-2007
47.81416667,-115.68361111,0.1,05-2007
47.67138889,-115.49722222,8.8,05-2007
43.79111111,-121.65111111,0.1,06-2007
44.24583333,-121.58111111,0.1,06-2007
36.82194444,-84.51611111,10.0,04-2007
47.04416667,-114.35194444,0.1,06-2007
44.42222222,-104.425,0.1,05-2007
44.23694444,-121.60833333,0.1,06-2007
43.7375,-121.03805556,0.3,06-2007
40.68222222,-105.49305556,0.9,06-2007
40.955,-105.57666667,3.6,05-2007
38.70111111,-119.78583333,39.0,06-2007
39.74277778,-120.61138889,0.25,05-2007
47.91111111,-90.15277778,0.01,06-2007
48.06055556,-90.33138889,0.1,06-2007
48.16333333,-90.89361111,0.4,06-2007
41.285,-106.18333333,0.1,06-2007
44.67305556,-118.20611111,0.1,05-2007
35.2625,-111.77194444,25.0,06-2007
41.68277778,-123.89861111,0.1,06-2007
32.65555556,-109.87277778,2.0,06-2007
35.06916667,-111.52638889,65.0,05-2007
40.73555556,-105.44305556,0.1,06-2007
43.79222222,-118.86694444,0.1,04-2007
34.16888889,-111.33555556,1.0,06-2007
41.25,-121.93361111,0.1,06-2007
34.01555556,-108.63638889,0.01,06-2007
48.18527778,-115.87111111,0.3,06-2007
47.96555556,-91.545,0.1,06-2007
47.83083333,-115.57722222,0.3,06-2007
34.00444444,-108.24666667,10.5,06-2007
35.14527778,-84.13,60.0,05-2007
35.12361111,-84.03,1.0,05-2007
35.15833333,-83.93694444,0.5,05-2007
35.18833333,-84.06166667,0.5,05-2007
35.19777778,-83.82111111,3.0,06-2007
35.2425,-83.69916667,0.5,06-2007
35.2425,-83.69916667,2.0,06-2007
35.18194444,-84.20694444,0.25,06-2007
47.94555556,-91.83944444,0.07,06-2007
41.02388889,-106.07805556,13.4,06-2007
32.9975,-105.53805556,0.1,06-2007
32.82722222,-105.62444444,0.25,06-2007
44.29027778,-121.58611111,0.25,03-2007
36.97777778,-84.265,0.01,06-2007
44.08138889,-119.13305556,4.6,06-2007
31.33333333,-110.4225,0.1,02-2007
41.03416667,-122.38527778,1.5,07-2007
45.09055556,-114.02083333,0.1,06-2007
43.79166667,-119.68583333,1.14,05-2007
34.5175,-119.27777778,0.1,05-2007
33.50361111,-110.70638889,0.1,03-2007
46.02916667,-113.69583333,25.0,06-2007
33.31,-110.78055556,0.1,03-2007
43.635,-104.79,150.0,06-2007
33.33166667,-110.80111111,0.1,04-2007
43.72111111,-119.82555556,0.25,05-2007
33.36027778,-110.97583333,0.1,05-2007
33.34111111,-111.06083333,0.1,05-2007
33.28305556,-110.87416667,0.1,05-2007
33.62166667,-110.59916667,0.2,05-2007
33.26305556,-111.11694444,0.1,05-2007
33.87083333,-108.45416667,0.1,06-2007
33.64277778,-108.50833333,1.3,06-2007
46.12638889,-113.3875,0.1,05-2007
46.27083333,-113.27527778,0.25,06-2007
43.51888889,-115.30638889,0.1,06-2007
34.44972222,-111.35138889,0.1,05-2007
33.44861111,-108.33361111,1031.0,06-2007
33.56361111,-108.45916667,10131.0,06-2007
34.61694444,-111.18944444,0.1,06-2007
34.53027778,-111.36916667,0.5,06-2007
34.43861111,-111.15083333,0.3,06-2007
34.50083333,-119.30916667,0.1,05-2007
34.91305556,-119.77,0.4,06-2007
43.96583333,-103.55694444,0.28,07-2007
33.10527778,-107.72222222,2.0,06-2007
40.625,-121.0,0.1,05-2007
33.33583333,-107.88388889,0.1,06-2007
33.89333333,-111.82361111,0.1,06-2007
40.6,-121.025,0.1,05-2007
43.71583333,-119.47388889,3.5,05-2007
40.62083333,-121.00416667,0.1,05-2007
40.67083333,-121.23333333,0.1,05-2007
36.27944444,-115.67111111,0.1,05-2007
40.70833333,-120.875,0.1,06-2007
40.70833333,-120.875,0.1,06-2007
40.65,-120.95416667,0.1,06-2007
40.35555556,-121.36222222,0.2,06-2007
40.75,-121.0,0.1,06-2007
40.8725,-123.56888889,0.1,05-2007
40.92527778,-123.6875,0.2,06-2007
33.98972222,-111.31305556,0.01,07-2007
39.38638889,-120.15194444,0.1,05-2007
39.63,-120.43305556,0.1,05-2007
34.57222222,-108.95666667,0.5,07-2007
43.60527778,-122.09305556,0.1,04-2007
37.68583333,-90.94861111,8.0,06-2007
40.90444444,-106.59138889,0.1,06-2007
34.76527778,-84.02194444,289.7,05-2007
43.61,-122.05111111,0.1,06-2007
37.39055556,-88.71388889,0.1,07-2007
33.34055556,-110.88111111,3.25,05-2007
38.87472222,-119.68583333,0.1,06-2007
39.24722222,-105.17555556,3.3,06-2007
46.05638889,-117.46972222,0.1,06-2007
46.01694444,-117.55527778,0.1,06-2007
34.42972222,-111.26055556,0.1,07-2007
48.93333333,-115.1025,0.6,06-2007
41.29,-123.57083333,1.0,05-2007
41.25166667,-123.64277778,0.01,06-2007
48.99666667,-116.6575,0.1,07-2007
45.29805556,-106.17166667,0.1,04-2007
48.84055556,-115.22833333,8.4,07-2007
45.23277778,-118.56833333,0.25,06-2007
39.42027778,-120.33583333,0.1,05-2007
34.86722222,-83.925,0.1,06-2007
47.73555556,-91.74472222,0.25,06-2007
